address|city_state_zip|latitude|longitude
1251 HOWSON PL SW|WASHINGTON, DC 20024|38.8761083|-77.0190228
1023 EAST CAPITOL ST SE|Washington, DC 20003|38.889518|-76.991722
2445 M ST NW|WASHINGTON, DC 20037|38.90557769999999|-77.0526052
2647 CONNECTICUT AVE NW|Washington, DC 20018|38.9248611|-77.0520313
202 M ST SE|WASHINGTON, DC 20003|38.8765444|-77.0034136
305 15TH ST SE|WASHINGTON, DC 20003|38.8852894|-76.9836734
2009 14TH ST NW|Washington, DC 20009|38.917369|-77.031583
1712 CONNECTICUT AVE NW|Washington, DC 20009|38.913026|-77.04581999999999
1500 SOUTH CAPITOL ST SE SPC 314|Washington, DC 20003|38.874582|-77.0078499
1501 PENNSYLVANIA AVE SE|Washington, DC 20003|38.87912|-76.9834599
1401 RHODE ISLAND AVE NE|Washington, DC 20018|38.92483|-76.984111
666 PENNSLYVANIA AVE SE|Washington, DC 20003|38.885145|-76.99639499999999
400 1ST ST SE|Washington, DC 20003|38.88489000000001|-77.0055299
1500 SOUTH CAPITOL ST SE SPC 115|Washington, DC 20003|38.874582|-77.0078499
601 PENNSYLVANIA AVE SE|Washington, DC 20003|38.885192|-76.998267
4401 CONNECTICUT AVE NW|Washington, DC 20009|38.945757|-77.06387
4201 CONNECTCUT AVE NW|WASHINGTON, DC 20003|38.943475|-77.062653
2424 14TH ST NW|WASHINGTON, DC 20009|38.9209208|-77.0318758
1333 RHODE ISLAND AVE NE|Washington, DC 20018|38.9243037|-76.9861731
1214 U ST NW|Washington, DC 20009|38.916738|-77.028655
1030 15TH ST NW|Washington, DC 20005|38.9036783|-77.0350845
514 8TH ST SE|WASHINGTON, DC 20003|38.882208|-76.994592
2047 9TH ST NW|WASHINGTON, DC 20010|38.936066|-77.0251705
1612 20TH ST NW|Washington, DC 20009|38.9116903|-77.0451497
2118 14TH ST NW|WASHINGTON, DC 20009|38.918764|-77.032358
1630 CONNECTICUT AVE NW|WASHINGTON, DC 20009|38.912043|-77.04526
1209 BRENTWOOD RD NE|WASHINGTON, DC 20018|38.920361|-76.989454
409 8th ST SE|WASHINGTON, DC 20003|38.88337|-76.995352
701 NORTH CAROLINA AVE SE|Washington, DC 20003|38.887187|-76.995887
467 Florida AVE NW|WASHINGTON, DC 20003|38.91482|-77.0180309
621 PENNSYLVANIA AVE SE|WASHINGTON, DC 20003|38.884886|-76.997704
1211 POTOMAC ST NW|Washington, DC 20010|38.9055279|-77.065017
210 7TH ST SE|Washington, DC 20003|38.886966|-76.995808
80 M ST SE|Washington, DC 20003|38.876978|-77.006423
1400 INDEPENDENCE AVE SW|Washington, DC 20003|38.8876238|-76.9849298
2240 25TH PL NE|Washington, DC 20018|38.920813|-76.97129699999999
501 7TH ST NW|WASHINGTON, DC 20003|38.8826943|-76.9961971
1250 22ND ST NW|Washington, DC 20037|38.906897|-77.0489
1500 SOUTH CAPITOL ST SE|WASHINGTON, DC 20003|38.8728646|-77.0075181
1900 CAPITOL AVE NE|WASHINGTON, DC 20003|38.911966|-76.985111
653 PENNSYLVANIA AVE SE|Washington, DC 20003|38.884509|-76.996679
2009 R ST NW|Washington, DC 20009|38.9126165|-77.0457466
2023 G ST NW|Washington, DC 20037|38.8989595|-77.04575849999999
1320 U ST NW|Washington, DC 20009|38.9169913|-77.0305529
106 13TH ST SE|Washington, DC 20003|38.889417|-76.988017
3200 BLADENSBURG RD NE|WASHINGTON, DC 20018|38.930294|-76.95899899999999
327 7TH ST SE|Washington, DC 20003|38.885356|-76.996494
1825 COLUMBIA RD NW|Washington, DC 20009|38.9217598|-77.0436442
300 M ST SE|Washington, DC 20003|38.876791|-77.001306
914 11th ST SE|WASHINGTON, DC 20003|38.8787835|-76.9913771
1400 INDEPENDENCE AVE SW SPC #3RD|WASHINGTON, DC 20032|38.8372336|-77.01614359999999
404.5 8TH ST SE|WASHINGTON, DC 20003|38.8835539|-76.994642
2441 MARKET ST NE|WASHINGTON, DC 20018|38.9203827|-76.95054739999999
749 8TH ST SE|WASHINGTON, DC 20003|38.879625|-76.995307
2275 L ST NW|WASHINGTON, DC 20037|38.9038849|-77.04990819999999
737 8TH ST SE|WASHINGTON, DC 20003|38.8799782|-76.9953441
223 PENNSYLVANIA AVE SE|WASHINGTON, DC 20003|38.88691|-77.002704
2441 18TH ST NW|WASHINGTON, DC 20009|38.9215783|-77.0419838
1500 INDEPENDENCE AVE SE|WASHINGTON, DC 20003|38.887787|-76.9833529
501 8th ST SE|WASHINGTON, DC 20003|38.882568|-76.995272
1301 U ST NW #105|WASHINGTON, DC 20009|38.917321|-77.030452
