address|city_state_zip|latitude|longitude
3001 SHERMAN AVE NW|Washington, DC 20001|38.9279796|-77.0257917
1314 9TH ST NW|WASHINGTON, DC 20001|38.90781|-77.024256
3013 GEORGIA AVE NW|Washington, DC 20001|38.928613|-77.02289999999999
1551 ALABAMA AVE SE|Washington, DC 20032|38.846369|-76.980704
1127 7TH ST NW|Washington, DC 20001|38.9053796|-77.0219058
709 H ST NW|Washington, DC 20001|38.9000739|-77.022385
800 NORTH CAPITOL ST NW|WASHINGTON, DC 20001|38.900507|-77.009725
2127 RHODE ISLAND AVE NE|Washington, DC 20001|38.9297479|-76.97389299999999
1625 1ST ST NW|Washington, DC 20001|38.91182999999999|-77.01187
601 NEW JERSEY AVE NW|Washington, DC 20001|38.89783|-77.01159
1407 T ST NW|WASHINGTON, DC 20009|38.915844|-77.0325359
2609 24TH ST NW|Washington, DC 20008|38.923612|-77.0525612
1328 FLORIDA AVE NW|WASHINGTON, DC 20001|38.9200843|-77.03078119999999
2646 NAYLOR RD SE|Washington, DC 20020|38.861812|-76.96853399999999
2301 M ST NW|Washington, DC 20037|38.9054281|-77.0503784
401 7TH ST NW|Washington, DC 20001|38.8951009|-77.02165800000002
1727 7TH ST NW|Washington, DC 20001|38.91366|-77.021496
3204 PENNSYLVANIA AVE SE|Washington, DC 20020|38.869532|-76.9593627
1100 FLORIDA AVE NW|Washington, DC 20001|38.9035862|-76.9914826
1831 M ST NW|Washington, DC 20036|38.905921|-77.042991
1510 Wisconsin AVE NW|WASHINGTON, DC 20008|38.909124|-77.06448
950 H ST NW|Washington, DC 20001|38.8997989|-77.0257535
7207 WOODYARD RD|UPPER MARLBORO, MD 20772|38.789437|-76.841503
600 CONSTITUTION AVE NW|WASHINGTON, DC 20565|38.8920591|-77.0209071
1330 MARYLAND AVE SW|Washington, DC 20024|38.88351919999999|-77.0304858
915 E ST NW|Washington, DC 20001|38.8964799|-77.024963
3825 ALABAMA AVE SE|Washington, DC 20020|38.865697|-76.95042699999999
2000 C ST NW|Washington, DC 20551|38.8934953|-77.044939
4133 WHEELER RD SE|WASHINGTON, DC 20032|38.83374269999999|-76.990067
2632 GEORGIA AVE NW|Washington, DC 20001|38.925006|-77.0229899
777 9TH ST NW|Washington, DC 20001|38.8994732|-77.02378999999999
2434 18TH ST NW|Washington, DC 20009|38.921478|-77.04267399999999
550 17TH ST NW|Washington, DC 20429|38.897068|-77.040151
409 3RD ST SW|Washington, DC 20024|38.88478130000001|-77.0160205
1130 CONNECTICUT AVE NW|Washington, DC 20036|38.904601|-77.041127
801 7TH ST SW|WASHINGTON, DC 20024|38.87979199999999|-77.022936
1414 9TH ST NW|WASHINGTON, DC 20001|38.909137|-77.0243
1760 COLUMBIA RD NW UNIT 1|WASHINGTON, DC 20008|38.923564|-77.040818
401 I ST SW|Washington, DC 20024|38.8794152|-77.01764899999999
900 F ST NW|WASHINGTON, DC 20001|38.8972657|-77.024547
1107 GOOD HOPE RD SE|Washington, DC 20020|38.86742599999999|-76.989744
1721 COLUMBIA RD NW|Washington, DC 20009|38.924764|-77.040037
2201 C ST NW|Washington, DC 20520|38.8945985|-77.0471513
1000 WATER ST SW|Washington, DC 20024|38.880634|-77.026608
2122 Martin Luther King Jr AVE SE|WASHINGTON, DC 20020|38.8650765|-76.9895446
1100 ALABAMA AVE SE|WASHINGTON, DC 20020|38.844137|-76.99165579999999
3670 CAMDEN ST SE|WASHINGTON, DC 20020|38.860098|-76.953717
450 5TH ST NW|Washington, DC 20001|38.895587|-77.019396
600 NEW JERSEY AVE NW|Washington, DC 20001|38.8978144|-77.0121764
810 7TH ST NW|Washington, DC 20001|38.900419|-77.02216949999999
2216 MARTIN LUTHER  KING,Jr. AVE SE|WASHINGTON, DC 20020|38.86422400000001|-76.98975399999999
100 RAUL WALLENBERG PL SW|Washington, DC 20026|38.8867068|-77.0326078
4601 MARTIN LUTHER KING JR AVE SE|Washington, DC 20032|38.8357228|-77.0077577
3333 CONNECTICUT AVE NW|Washington, DC 20008|38.934486|-77.057362
501 3RD ST NW|Washington, DC 20001|38.89656|-77.014752
480 L'ENFANT PLZ SW|WASHINGTON, DC 20024|38.8838634|-77.0252591
400 MICHIGAN AVE NE|Washington, DC 20017|38.933464|-77.00072899999999
1243 GOOD HOPE RD SE|WASHINGTON, DC 20020|38.866892|-76.987318
2026 MARTIN LUTHER KING AVE AVE SE|WASHINGTON, DC 20020|38.865826|-76.98906099999999
8 FLORIDA AVE NW|WASHINGTON, DC 20001|38.9108912|-77.0093132
3919 WINDOM PL NW|WASHINGTON, DC 20016|38.945721|-77.078075
1330 CONNECTICUT AVE NW|Washington, DC 20036|38.9079187|-77.0427019
1724 CALIFORNIA ST NW|WASHINGTON, DC 20009|38.917571|-77.040859
4300 CONNECTICUT AVE NW|Washington, DC 20008|38.9455108|-77.0643106
9608 ROSEVIEW CT|UPPER MARLBORO, MD 20772|38.757092|-76.816386
650 WATER ST SW|Washington, DC 20024|38.877621|-77.02278299999999
1957 E ST NW|Washington, DC 20052|38.8962277|-77.0439573
3916 SOUTH CAPITOL ST SE|Washington, DC 20032|38.832316|-77.007783
611 H ST NW|Washington, DC 20001|38.9000357|-77.0205568
1223 GOOD HOPE RD SE|WASHINGTON, DC 20020|38.867002|-76.98792399999999
2339 PENNSYLVANIA AVE SE|Washington, DC 20020|38.873631|-76.97188
400 NORTH CAPITOL ST NW|Washington, DC 20001|38.8952863|-77.009328
1200 16TH ST NW|Washington, DC 20036|38.905994|-77.036973
2028 MARTIN LUTHER KING JR AVE SE|Washington, DC 20020|38.8657929|-76.989093
2641 CONNECTICUT AVE NW|Washington, DC 20008|38.924648|-77.05167999999999
455 MASSACHUSETTS AVE NW|WASHINGTON, DC 20001|38.901048|-77.01757599999999
2405 MARTIN LUTHER KING JR AVE SE|WASHINGTON, DC 20020|38.8627023|-76.99263400000001
901 NEW YORK AVE NW|Washington, DC 20001|38.9020642|-77.0256807
1800 MARTIN LUTHER KING AVE SE|WASHINGTON, DC 20020|38.867568|-76.988047
443 7TH ST NW|WASHINGTON, DC 20001|38.89600230000001|-77.02177689999999
2100 MARTIN LUTHER KING JR AVE SE|Washington, DC 20020|38.865393|-76.9892562
1602 U ST NW|WASHINGTON, DC 20009|38.916882|-77.03714699999999
2277 SAVANNAH ST SE|Washington, DC 20020|38.8478787|-76.9715552
1011 CONNECTICUT AVE NW|Washington, DC 20036|38.9039127|-77.03947769999999
11 DUPONT CIR NW|Washington, DC 20036|38.9101402|-77.0425775
2001 M ST NW|Washington, DC 20036|38.90617|-77.045247
3851 PENNSYLVANIA AVE SE|Washington, DC 20020|38.8652551|-76.9505076
2016 GEORGIA AVE NW|Washington, DC 20001|38.916899|-77.02221
77 H ST NW|WASHINGTON, DC 20001|38.9002166|-77.0110278
601 E ST NW|Washington, DC 20004|38.8962736|-77.02041369999999
1537 17TH ST NW|Washington, DC 20036|38.910866|-77.038224
300 5TH AVE SW|Washington, DC 20319|38.866414|-77.015436
501 H ST NW|Washington, DC 20001|38.900042|-77.019103
2314 PENNSYLVANIA AVE SE|Washington, DC 20020|38.874347|-76.97169
5403 GEORGIA AVE NW|Washington, DC 20011|38.95533400000001|-77.02762299999999
2201 G ST NW|Washington, DC 20052|38.898958|-77.04895239999999
1001 K ST NW|WASHINGTON, DC 20036|38.902283|-77.0332744
2101 L ST NW|WASHINGTON, DC 20037|38.9039585|-77.0470179
3407 CONNECTICUT AVE NW|WASHINGTON, DC 20008|38.934774|-77.05752799999999
3123 MARTIN LUTHER KING JR AVE SE|Washington, DC 20032|38.843392|-77.000135
511 G ST NW|Washington, DC 20001|38.898466|-77.019589
722 7TH ST NW|Washington, DC 20001|38.8992132|-77.0220623
1133 20TH ST NW|WASHINGTON, DC 20036|38.904953|-77.044493
1919 9TH ST NW FL 2|WASHINGTON, DC 20001|38.912068|-77.0190228
1517 CONNECTICUT AVE NW|Washington, DC 20036|38.9108643|-77.04382679999999
3827 PENNSYLVANIA AVE SE|Washington, DC 20020|38.8655802|-76.9512963
3109 MARTIN LUTHER KING JR AVE SE D|Washington, DC 20032|38.843685|-76.999594
550 C ST SW|Washington, DC 20024|38.885557|-77.019317
1010 17TH ST NW|Washington, DC 20036|38.9028541|-77.0385175
2283 SAVANNAH ST SE|Washington, DC 20020|38.8479242|-76.9713791
355 E ST SW|WASHINGTON, DC 20024|38.8834401|-77.0160269
2002 P ST NW|Washington, DC 20036|38.9096309|-77.0452499
1100 NEW YORK AVE NW|Washington, DC 20005|38.9007692|-77.0276461
625 E ST NW|WASHINGTON, DC 20004|38.8961434|-77.0204456
1849 C ST NW|Washington, DC 20240|38.8936749|-77.0425236
3031 NAYLOR RD SE|WASHINGTON, DC 20020|38.8534231|-76.96499349999999
1823 JEFFERSON PL NW|Washington, DC 20036|38.906653|-77.042643
2614 CONNECTICUT AVE NW|Washington, DC 20008|38.924071|-77.052263
2030 M ST NW|Washington, DC 20036|38.9055358|-77.0461869
