address|city_state_zip|latitude|longitude
3903 14TH ST NW|Washington, DC 20011|38.938891|-77.032442
1123 PENNSYLVANIA AVE SE|WASHINGTON, DC 20003|38.88206|-76.990681
2108 18TH ST NW|WASHINGTON, DC 20009|38.918178|-77.04192499999999
410 1ST ST SE|Washington, DC 20003|38.88463000000001|-77.00542399999999
1133 11TH ST NW|Washington, DC 20001|38.9055345|-77.0268401
205 PENNSYLVANIA AVE SE|WASHINGTON, DC 20003|38.8872599|-77.0032051
470 L'ENFANT PLZ SW|WASHINGTON, DC 20024|38.8836314|-77.0258655
209 PENNSYLVANIA AVE SE|Washington, DC 20003|38.887103|-77.00303199999999
225 7TH ST SE|Washington, DC 20003|38.8864376|-76.9964547
1537 7TH ST NW|WASHINGTON, DC 20001|38.910657|-77.02157199999999
2612 GEORGIA AVE NW A|Washington, DC 20001|38.924622|-77.022886
1703 6TH ST NW|Washington, DC 20001|38.912812|-77.01957399999999
801 PENNSYLVANIA AVE SE|Washington, DC 20003|38.883696|-76.994677
225 7TH ST SE #9-S|Washington, DC 20003|38.8864376|-76.9964547
550 1ST ST NW|Washington, DC 20001|38.896887|-77.012796
237 2ND ST NW|Washington, DC 20001|38.893387|-77.01346199999999
601 INDEPENDENCE AVE SW|WASHINGTON, DC 20008|38.8875785|-76.9984296
231 PENNSYLVANIA AVE SE|Washington, DC 20003|38.8874257|-77.0031936
419 8TH ST SE|Washington, DC 20003|38.88309|-76.99528699999999
501 4TH ST SE|Washington, DC 20003|38.883082|-77.000833
2100 FOXHALL RD NW|Washington, DC 20052|38.917879|-77.09129399999999
527 8TH ST SE|Washington, DC 20003|38.88189|-76.9953419
2120 13TH ST NW|WASHINGTON, DC 20009|38.91856|-77.03004399999999
503 8TH ST SE|Washington, DC 20003|38.882514|-76.995272
2100 CONNECTICUT AVE NW|Washington, DC 20009|38.9178135|-77.04728329999999
601 F ST NW SPC 201|Washington, DC 20001|38.8980058|-77.0210022
4306 Georgia AVE NW|WASHINGTON, DC 20011|38.943217|-77.0261809
413 8TH ST SE|Washington, DC 20003|38.88323|-76.995352
624 T ST NW|WASHINGTON, DC 20001|38.91538|-77.021422
421 EAST CAPITOL ST SE|Washington, DC 20003|38.889504|-76.99972
3629 12TH ST NE|Washington, DC 20017|38.9343826|-76.9910173
475 H ST NW|WASHINGTON, DC 20001|38.8999416|-77.01863949999999
404 1ST ST SE|Washington, DC 20003|38.884815|-77.00553699999999
2005 18TH ST NW|Washington, DC 20009|38.917337|-77.041383
801 MOUNT VERNON PL NW|WASHINGTON, DC 20001|38.9037019|-77.02302999999999
1000 3RD ST SE|Washington, DC 20003|38.878273|-77.00180399999999
1250 I ST NW|Washington, DC 20005|38.9011046|-77.0294275
3453 14TH ST NW|WASHINGTON, DC 20011|38.9335337|-77.03254729999999
845 UPSHUR ST NW|Washington, DC 20011|38.942129|-77.02467899999999
301 PENNSYLVANIA AVE SE|Washington, DC 20003|38.886591|-77.00185599999999
2622 P ST NW|WASHINGTON, DC 20007|38.9093071|-77.0555188
1310 WISCONSIN AVE NW|Washington, DC 20007|38.907127|-77.0637239
6924 4TH ST NW|Washington, DC 20012|38.9742541|-77.0180567
1801 MASSACHUSETTS AVE NW|Washington, DC 20036|38.909441|-77.042069
613 PENNSYLVANIA AVE SE|Washington, DC 20003|38.885015|-76.9979199
500 3RD ST NW|Washington, DC 20001|38.896456|-77.015452
4000 GEORGIA AVE NW|Washington, DC 20011|38.939972|-77.0252813
1600 WISCONSIN AVE NW|WASHINGTON, DC 20007|38.910945|-77.06539699999999
3427 CONNECTICUT AVE NW|Washington, DC 20008|38.935263|-77.057811
2924 M ST NW|WASHINGTON, DC 20007|38.904969|-77.058879
4301 HAREWOOD RD NE|Washington, DC 20017|38.942303|-77.00659499999999
440 K ST NW|WASHINGTON, DC 20001|38.9025022|-77.0172956
1401 6TH ST NW|Washington, DC 20001|38.908727|-77.0196519
468 K ST NW|WASHINGTON, DC 20001|38.902239|-77.018467
301 P ST NW|WASHINGTON, DC 20001|38.90987399999999|-77.015413
5010 CONNECTICUT AVE NW|WASHINGTON, DC 20008|38.955074|-77.07033899999999
917 V ST NW|WASHINGTON, DC 20001|38.918352|-77.025283
901 7TH ST NW|WASHINGTON, DC 20001|38.901066|-77.02133599999999
720 I ST NW|WASHINGTON, DC 20001|38.900855|-77.0221335
1924 9TH ST NW|WASHINGTON, DC 20001|38.916286|-77.024289
634 FLORIDA AVE NW|Washington, DC 20001|38.9159192|-77.0213425
3242 M ST NW|Washington, DC 20007|38.9050159|-77.0641704
717 H ST NW|Washington, DC 20001|38.900051|-77.022699
12506 PLEASANT PROSPECT RD|BOWIE, MD 20721|38.925413|-76.7926927
2901 GEORGIA AVE NW|Washington, DC 20001|38.9274259|-77.022727
2436 18TH ST NW|Washington, DC 20009|38.9216312|-77.04253159999999
609 H ST NW|Washington, DC 20001|38.9000017|-77.02046949999999
800 21ST ST NW|Washington, DC 20052|38.9000114|-77.0470546
33 Riggs RD NE|WASHINGTON, DC 20011|38.9549843|-77.0080253
750 E ST NW|Washington, DC 20001|38.8960541|-77.0225576
1073 WISCONSIN AVE NW|Washington, DC 20007|38.904649|-77.06235699999999
1336 9TH ST NW|Washington, DC 20001|38.9084763|-77.0241195
2233 WISCONSIN AVE NW|Washington, DC 20007|38.9199896|-77.0709567
1669 WISCONSIN AVE NW|WASHINGTON, DC 20007|38.912207|-77.06552490000001
233 FLORIDA AVE NW|Washington, DC 20001|38.913654|-77.015142
3251 Prospect ST NW|WASHINGTON, DC 20007|38.9061172|-77.0643126
1529 14th ST NW C|WASHINGTON, DC 20005|38.9108055|-77.03173149999999
4822 MACARTHUR BLVD NW|Washington, DC 20007|38.916701|-77.09644899999999
800 EUCLID ST NW|WASHINGTON, DC 20001|38.92398439999999|-77.0240414
601 F ST NW SPC 229|Washington, DC 20001|38.8980058|-77.0210022
2815 M ST NW|Washington, DC 20007|38.905518|-77.0575549
1700 NEW JERSEY AVE NW|Washington, DC 20001|38.912746|-77.017856
1309 5TH ST NE|WASHINGTON, DC 20001|38.907927|-77.017667
3057 M ST NW|Washington, DC 20007|38.90546|-77.060526
1208 MAPLEVIEW PL SE|WASHINGTON, DC 20020|38.863731|-76.990049
4401 14TH ST NW|Washington, DC 20011|38.944255|-77.032397
2743 MARTIN LUTHER KING AVE SE|WASHINGTON, DC 20020|38.846944|-76.996528
3206 N ST NW|Washington, DC 20007|38.9068565|-77.063396
601 F ST NW SPC 402|WASHINGTON, DC 20004|38.8975697|-77.0210507
3412 CONNECTICUT AVE NW|Washington, DC 20008|38.9342644|-77.0582683
3288 M ST NW|Washington, DC 20007|38.9050631|-77.0657116
1781 FLORIDA AVE NW STE A|WASHINGTON, DC 20009|38.9175266|-77.040821
4810 36TH ST NW|WASHINGTON, DC 20008|38.9528969|-77.06996889999999
2606 CONNECTICUT AVE NW|Washington, DC 20008|38.9238807|-77.0522117
1010 MASSACHUSETTS AVE NW STE 1001|Washington, DC 20001|38.903441|-77.026691
740 6TH ST NW|Washington, DC 20001|38.899429|-77.020269
2122 P ST NW|Washington, DC 20036|38.9096244|-77.0476183
650 F ST NW|Washington, DC 20001|38.8972164|-77.0209936
50 F ST NW|Washington, DC 20001|38.8972065|-77.0111151
333 CONSTITUTION AVE NW|Washington, DC 20001|38.892894|-77.016414
728 7TH ST NW|Washington, DC 20001|38.89941|-77.02222300000001
1003 WISCONSIN AVE NW|Washington, DC 20007|38.9024142|-77.0627372
601 PENNSYLVANIA AVE NW|Washington, DC 20001|38.8932256|-77.0205363
810 5TH ST NW|Washington, DC 20001|38.900331|-77.01921899999999
555 PENNSYLVANIA AVE NW|WASHINGTON, DC 20001|38.8930776|-77.0192927
101 CONSTITUTION AVE NW|Washington, DC 20001|38.892861|-77.01290800000001
1334 9TH ST NW|WASHINGTON, DC 20001|38.908366|-77.024204
3122 M ST NW|Washington, DC 20007|38.9049128|-77.0618946
1602 7TH ST NW|Washington, DC 20001|38.91133|-77.022234
2626 GEORGIA AVE NW|WASHINGTON, DC 20001|38.924947|-77.022937
618 H ST NW|Washington, DC 20001|38.8996834|-77.0211005
2718 GEORGIA AVE NW|Washington, DC 20001|38.925638|-77.023162
1936 9TH ST NW|Washington, DC 20001|38.91662|-77.0242729
901 9TH ST NW|WASHINGTON, DC 20001|38.9010322|-77.0237219
725 T ST NW|WASHINGTON, DC 20001|38.9157506|-77.02270589999999
500 NORTH CAPITOL ST NW|WASHINGTON, DC 20001|38.8966|-77.00948500000001
705 6TH ST NW|WASHINGTON, DC 20001|38.898603|-77.019589
1300 L ST NW|Washington, DC 20005|38.9038623|-77.0298722
1707 L ST NW|Washington, DC 20036|38.904043|-77.039227
2250 SHERMAN AVE NW|Washington, DC 20001|38.920132|-77.025392
1828 L ST NW|Washington, DC 20036|38.9037273|-77.04293299999999
900 WATER ST SW|Washington, DC 20024|38.880437|-77.026358
2008 9TH ST NW|Washington, DC 20001|38.917342|-77.024281
4000 TUNLAW RD NW|Washington, DC 20007|38.92563|-77.080786
2500 CALVERT ST NW|Washington, DC 20008|38.923025|-77.053707
944 FLORIDA AVE NW|WASHINGTON, DC 20001|38.91931599999999|-77.025249
81 SEATON PL NW|WASHINGTON, DC 20001|38.91494|-77.011701
1836 1ST ST NW|Washington, DC 20001|38.915406|-77.012429
1940 9TH ST NW|Washington, DC 20001|38.9167101|-77.0239807
639 NEW YORK AVE NW|Washington, DC 20001|38.9035027|-77.0211545
1970 2ND ST NW|Washington, DC 20001|38.917464|-77.014818
2400 6TH ST NW|Washington, DC 20001|38.9213706|-77.02057660000001
1400 1ST, 1ST FL. ST NW|WASHINGTON, DC 20001|38.912068|-77.0190228
2106 VERMONT AVE NW|Washington, DC 20001|38.918465|-77.02497090000001
5015 CONNECTICUT AVE NW|Washington, DC 20008|38.955506|-77.0695439
2618 GEORGIA AVE NW|Washington, DC 20001|38.924691|-77.02322000000001
4501 Kansas AVE NW|WASHINGTON, DC 20001|38.945117|-77.022618
1129 11TH ST NW|Washington, DC 20001|38.905458|-77.026668
1832 1ST ST NW|WASHINGTON, DC 20001|38.915275|-77.012429
600 WATER ST SW|Washington, DC 20001|38.8748383|-77.02102909999999
1227 11TH ST NW|Washington, DC 20001|38.90660099999999|-77.026676
2020 K ST NW|Washington, DC 20009|38.9022922|-77.0460516
1942 9TH ST NW|Washington, DC 20001|38.916211|-77.02426799999999
709 12TH ST SE|WASHINGTON, DC 20003|38.880778|-76.991057
1445 NEW YORK AVE NW|Washington, DC 20001|38.899234|-77.033289
3311 CONNECTICUT AVE NW|WASHINGTON, DC 20008|38.93388900000001|-77.057079
4434 CONNECTICUT AVE NW|WASHINGTON, DC 20008|38.947456|-77.06594299999999
1147 20TH ST NW|WASHINGTON, DC 20036|38.9053019|-77.0445325
701 7TH ST NW|Washington, DC 20001|38.898832|-77.021767
707 7TH ST NW|Washington, DC 20001|38.8990631|-77.0217929
3710 14TH ST NW|Washington, DC 20005|38.9375519|-77.033092
1629 CONNECTICUT AVE NW|Washington, DC 20008|38.9121219|-77.0444459
725 FLORIDA AVE NW|Washington, DC 20001|38.916807|-77.022728
3420 CONNECTICUT AVE NW|Washington, DC 20008|38.934722|-77.05839800000001
1928 9TH ST NW|Washington, DC 20001|38.916381|-77.024289
1805 CONNECTICUT AVE NW|Washington, DC 20001|38.9143554|-77.04593609999999
1646 COLUMBIA RD NW|Washington, DC 20009|38.925137|-77.038293
200 RHODE ISLAND AVE NW|Washington, DC 20001|38.914679|-77.014432
601 F ST NW SPC 214|Washington, DC 20001|38.8980058|-77.0210022
2605 CONNECTICUT AVE NW|Washington, DC 20008|38.9240009|-77.051305
900 19TH ST NW|WASHINGTON, DC 20006|38.9016586|-77.0438121
1143 CONNECTICUT AVE NW|Washington, DC 20036|38.905246|-77.04048499999999
680 I ST SW|WASHINGTON, DC 20024|38.878884|-77.02184299999999
900 M ST NW|Washington, DC 20001|38.905423|-77.024154
328 KENTUCKY AVE SE|Washington, DC 20003|38.8846844|-76.98572709999999
3066 MOUNT PLEASANT ST NW|Washington, DC 20009|38.928507|-77.0375229
2600 CONNECTICUT AVE NW|Washington, DC 20008|38.923715|-77.05200599999999
1825 R ST NW|Washington, DC 20009|38.912867|-77.04247099999999
1205 28TH ST NW|WASHINGTON, DC 20008|38.9054526|-77.0568658
799 9TH ST NW|Washington, DC 20001|38.899515|-77.023468
1828 LST ST NW|Washington, DC 20001|38.9036438|-77.0426367
808 H ST NW|WASHINGTON, DC 20001|38.899799|-77.0233147
3700 O ST NW|Washington, DC 20057|38.9075716|-77.07308019999999
3421 CONNECTICUT AVE NW|Washington, DC 20008|38.935065|-77.05769599999999
5037 CONNECTICUT AVE NW|Washington, DC 20008|38.955991|-77.069829
1356 BRENTWOOD RD|WASHINGTON, DC 20017|38.925074|-76.985986
444 7TH ST NW|Washington, DC 20001|38.8955904|-77.02193969999999
5030 CONNECTICUT AVE NW|Washington, DC 20008|38.955469|-77.07050799999999
421 P ST NW FL|WASHINGTON, DC 20001|38.912068|-77.0190228
2601 CONNECTICUT AVE NW|WASHINGTON, DC 20008|38.923805|-77.05123499999999
2633 CONNECTICUT AVE NW|Washington, DC 20008|38.924648|-77.05167999999999
3535 CONNECTICUT AVE NW|Washington, DC 20008|38.936554|-77.058612
2477 18TH ST NW|WASHINGTON, DC 20008|38.9223987|-77.0422671
1451 P ST NW|WASHINGTON, DC 20009|38.91729|-77.03669
2029 K ST NW|Washington, DC 20006|38.9028134|-77.0462274
2100 MASSACHUSETTS AVE NW|WASHINGTON, DC 20008|38.9107444|-77.04669729999999
1743 L ST NW|Washington, DC 20036|38.903898|-77.0409313
4200 CONNECTICUT AVE NW|WASHINGTON, DC 20008|38.943723|-77.06394200000001
1416 11TH ST NW|Washington, DC 20011|38.9092236|-77.0272734
601 F ST NW SPC 107C|Washington, DC 20001|38.8980058|-77.0210022
300 MASSACHUSETTS AVE NW|WASHINGTON, DC 20001|38.8994654|-77.01556029999999
2200 FLAGLER PL NW|Washington, DC 20001|38.91931|-77.01378799999999
777 6TH ST NW|WASHINGTON, DC 20001|38.899372|-77.0195899
2529 PENNSYLVANIA AVE SE|Washington, DC 20020|38.872814|-76.970197
712 7TH ST NW|WASHINGTON, DC 20001|38.898952|-77.02222300000001
2501 PENNSYLVANIA AVE SE|Washington, DC 20020|38.8730199|-76.970576
2619 CONNECTICUT AVE NW|WASHINGTON, DC 20008|38.924173|-77.051405
734 7TH ST NW|Washington, DC 20001|38.899547|-77.02222300000001
1001 U ST NW|Washington, DC 20001|38.9172129|-77.02615999999999
4135 WHEELER RD SE|Washington, DC 20032|38.8337435|-76.98994359999999
2021 F ST NW|Washington, DC 20001|38.8975906|-77.0450948
2700 F ST NW|Washington, DC 20566|38.896054|-77.054852
2010 9TH ST NW|WASHINGTON, DC 20001|38.917386|-77.024281
15 E ST NW|Washington, DC 20004|38.8962582|-77.009956
2118 18TH ST NW|WASHINGTON, DC 20009|38.9184832|-77.0419038
1400 7TH ST NW|WASHINGTON, DC 20001|38.9090755|-77.0223841
101 N ST NW|WASHINGTON, DC 20001|38.9072592|-77.01218109999999
3501 CONNECTICUT AVE NW|Washington, DC 20008|38.93606|-77.058218
4303 CONNECTICUT AVE NW|Washington, DC 20008|38.9445717|-77.0622403
2324 18TH ST NW|Washington, DC 20009|38.9204658|-77.0421011
1118 9TH ST NW|WASHINGTON, DC 20008|38.904931|-77.024088
3327 CONNECTICUT AVE NW|Washington, DC 20005|38.934358|-77.057288
3950 37TH ST NW|WASHINGTON, DC 20008|38.9399643|-77.0716783
2651 CONNECTICUT AVE NW|Washington, DC 20008|38.925064|-77.05192199999999
5205 GEORGIA AVE NW|Washington, DC 20011|38.953175|-77.027231
2900 VAN NESS ST NW|Washington, DC 20008|38.9431313|-77.0592772
6406 Georgia AVE NW|WASHINGTON, DC 20008|38.9678004|-77.0276071
1926 9TH ST NW|Washington, DC 20001|38.916334|-77.024289
507 7TH ST NW|WASHINGTON, DC 20001|38.8964294|-77.0217498
4400 CONNECTICUT AVE NW|Washington, DC 20008|38.94692999999999|-77.065639
3400 INTERNATIONAL DR NW|Washington, DC 20008|38.94181700000001|-77.06460849999999
4483 CONNECTICUT AVE NW|Washington, DC 20008|38.94768699999999|-77.0654611
1133 15TH ST NW|Washington, DC 20005|38.904853|-77.034003
1700 K ST NW|Washington, DC 20008|38.9022363|-77.04011369999999
1612 14TH ST NW|WASHINGTON, DC 20009|38.9116302|-77.0323707
715 EUCLID ST NW|WASHINGTON, DC 20001|38.9243376|-77.0231553
3131 CONNECTICUT AVE NW|WASHINGTON, DC 20008|38.9314817|-77.0558912
1700 1ST ST NW|WASHINGTON, DC 20001|38.912753|-77.012428
3313 CONNECTICUT AVE NW|Washington, DC 20008|38.933964|-77.05712299999999
1201 G ST NW|Washington, DC 20001|38.8986262|-77.02823169999999
521 G ST NW|WASHINGTON, DC 20001|38.8984425|-77.0196716
1433 GOOD HOPE RD SE|WASHINGTON, DC 20020|38.866344|-76.98420899999999
2523 PENNSYLVANIA AVE SE|WASHINGTON, DC 20020|38.872814|-76.970197
710 NORTH CAPITOL ST NW|Washington, DC 20001|38.9088158|-77.00911289999999
600 14TH ST NW|WASHINGTON, DC 20005|38.8975057|-77.0321395
4231 WISCONSIN AVE NW|Washington, DC 20016|38.944138|-77.0772269
3131 NW Connecticut AVE NW BLDG|WASHINGTON, DC 20008|38.9314817|-77.0558912
3301 LOWELL ST NW|WASHINGTON, DC 20008|38.9326726|-77.0661987
2400 MARTIN LUTHER KING JR AVE SE|Washington, DC 20020|38.86257700000001|-76.992313
801 FLORIDA AVE NW|WASHINGTON, DC 20001|38.9167362|-77.0229373
1780 FLORIDA AVE NW|Washington, DC 20009|38.916719|-77.04127799999999
3321 CONNECTICUT AVE NW|Washington, DC 20008|38.934164|-77.057238
750 9TH ST NW|WASHINGTON, DC 20001|38.89945489999999|-77.02433289999999
1700 PENNSYLVANIA AVE NW|WASHINGTON, DC 20006|38.8988147|-77.0398063
233 2ND ST NW|WASHINGTON, DC 20001|38.893257|-77.013408
317 K ST NW|Washington, DC 20001|38.9027839|-77.015997
1070 31ST ST NW|Washington, DC 20007|38.9048091|-77.0612687
4340 CONNECTICUT AVE NW|Washington, DC 20008|38.946214|-77.06522199999999
620 T ST NW|WASHINGTON, DC 20001|38.915271|-77.021098
3113 14th ST NW|WASHINGTON, DC 20011|38.9297371|-77.03257839999999
2435 ALABAMA AVE SE|WASHINGTON, DC 20020|38.8521185|-76.9705884
2400 6TH ST NW|Washington, DC 20059|38.9203517|-77.0208696
5505 14TH ST NW|WASHINGTON, DC 20011|38.9568411|-77.0331604
2604 CONNECTICUT AVE NW|WASHINGTON, DC 20008|38.9239384|-77.05177929999999
601 MISSISSIPPI AVE SE|WASHINGTON, DC 20032|38.837551|-76.9984022
231 2ND ST NW|Washington, DC 20001|38.893187|-77.013408
500 INDIANA AVE NW|Washington, DC 20001|38.8942087|-77.01901149999999
1301 NEW JERSEY AVE NW|Washington, DC 20001|38.908016|-77.013852
2661 CONNECTICUT AVE NW|Washington, DC 20008|38.925268|-77.052072
2317 CALVERT ST NW|Washington, DC 20008|38.9236182|-77.0522244
2839 GEORGIA AVE NW|WASHINGTON, DC 20011|38.9271114|-77.0226969
400 NEW JERSEY AVE NW|Washington, DC 20001|38.8952015|-77.0115099
614 T ST NW|Washington, DC 20001|38.915272|-77.020698
1245 5TH ST NW|Washington, DC 20001|38.907107|-77.01864599999999
1017 7TH ST NW|WASHINGTON, DC 20001|38.9037189|-77.0219154
602 H ST NW|Washington, DC 20001|38.8997999|-77.0201517
3107 GEORGIA AVE NW|Washington, DC 20001|38.9293|-77.022983
3133 CONNECTICUT AVE NW STE 204|WASHINGTON, DC 20008|38.931927|-77.055606
730 7TH ST NW|Washington, DC 20001|38.89941|-77.02222300000001
2623 CONNECTICUT AVE NW|Washington, DC 20008|38.924249|-77.05144899999999
717 T ST NW|WASHINGTON, DC 20001|38.915751|-77.022497
1521 GOOD HOPE RD SE|Washington, DC 20020|38.866048|-76.982597
2653 CONNECTICUT AVE NW|Washington, DC 20008|38.925129|-77.051958
1905 9TH ST NW|Washington, DC 20001|38.91593599999999|-77.02365499999999
1111 CONSTITUTION AVE NW|Washington, DC 20001|38.8920748|-77.01067429999999
1406 Florida AVE NW|WASHINGTON, DC 20008|38.91975|-77.032471
1220 L ST NW|Washington, DC 20005|38.903383|-77.02914
1110 U ST NW|Washington, DC 20009|38.9169864|-77.0276507
1117 10TH ST NW|WASHINGTON, DC 20001|38.9047024|-77.02568660000001
1654 COLUMBIA RD NW|Washington, DC 20009|38.924942|-77.038555
2455 18TH ST NW|Washington, DC 20008|38.9219044|-77.0420992
1100 50TH ST NE|WASHINGTON, DC 20007|38.9046807|-76.9286123
5327 Georgia AVE NW|WASHINGTON, DC 20011|38.9546445|-77.02750549999999
3201 PENNSYLVANIA AVE SE|WASHINGTON, DC 20020|38.868675|-76.959886
2132 FLORIDA AVE NW|WASHINGTON, DC 20008|38.9128216|-77.04741090000002
51 LOUISIANA AVE NW|Washington, DC 20001|38.894184|-77.0115
400 FLORIDA AVE NW|Washington, DC 20001|38.913732|-77.01636599999999
1338 FARRAGUT ST NW|WASHINGTON, DC 20011|38.951266|-77.03211999999999
3600 Alabama Ave. SE|WASHINGTON, DC 20020|38.8642775|-76.9555385
3853 ALABAMA AVE SE|Washington, DC 20020|38.866105|-76.94999899999999
25 LOUISIANA AVE NW|Washington, DC 20001|38.8951|-77.0100889
922 N ST NW|WASHINGTON, DC 20001|38.90717799999999|-77.02486789999999
1015 H ST NE|Washington, DC 20005|38.899937|-76.992059
601 M ST NW|Washington, DC 20001|38.905972|-77.020646
465 K ST NW|WASHINGTON, DC 20001|38.9025343|-77.0180149
2311 CALVERT ST NW|Washington, DC 20008|38.923817|-77.051005
2011 SAVANNAH ST SE|WASHINGTON, DC 20020|38.84649|-76.974654
4221 CONNECTICUT AVE NW|Washington, DC 20008|38.9438182|-77.06303700000001
3507 CONNECTICUT AVE NW|Washington, DC 20008|38.9359104|-77.05822599999999
1512 CONN AVE NW|WASHINGTON, DC 20008|38.8906764|-77.05306689999999
1901 4TH ST NW|Washington, DC 20001|38.91607399999999|-77.017235
1853 7TH ST NW|Washington, DC 20001|38.915373|-77.021647
600 FLORIDA AVE NW|WASHINGTON, DC 20001|38.9157279|-77.0206999
6224 3RD ST NW|WASHINGTON, DC 20050|38.965732|-77.016515
433 MASSACHUSETTS AVE NW|WASHINGTON, DC 20001|38.900906|-77.01727799999999
1907 9TH ST NW|Washington, DC 20001|38.9159859|-77.02365499999999
2818 PENNSYLVANIA AVE NW|Washington, DC 20001|38.904897|-77.0576789
2600 WADE RD SE|Washington, DC 20020|38.859703|-76.99633299999999
704 7th ST NW|WASHINGTON, DC 20001|38.898728|-77.022179
1025 5TH ST NW|Washington, DC 20001|38.9028015|-77.0186772
2018 9th ST NW|WASHINGTON, DC 20001|38.9175619|-77.024271
726 7TH ST NW|Washington, DC 20001|38.899323|-77.02222300000001
1420 COLUMBIA RD NW|WASHINGTON, DC 20009|38.92719|-77.03349899999999
815 V ST NW|Washington, DC 20001|38.9179158|-77.0238181
2339 18TH ST NW|Washington, DC 20009|38.920656|-77.0416735
1942 1ST ST NW|Washington, DC 20001|38.916853|-77.01248799999999
1648 Columbia RD NW|WASHINGTON, DC 20008|38.925081|-77.038359
926 MASSACHUSETTS AVE NW|Washington, DC 20001|38.903112|-77.025722
750 6TH ST NW|WASHINGTON, DC 20001|38.89966500000001|-77.020201
900 F ST NW|Washington, DC 20001|38.8972657|-77.024547
2625 CONNECTICUT AVE NW|Washington, DC 20008|38.924312|-77.051485
2331 CALVERT ST NW|Washington, DC 20008|38.923717|-77.0521739
3100 MACOMB ST NW|WASHINGTON, DC 20008|38.933408|-77.06190300000002
1841 COLUMBIA RD NW A|Washington, DC 20009|38.921484|-77.04392399999999
3433 Connecticut AVE NW|WASHINGTON, DC 20008|38.93528939999999|-77.058154
1503 10TH ST NW|WASHINGTON, DC 20001|38.91036500000001|-77.025206
3001 CONNECTICUT AVE NW|Washington, DC 20008|38.930875|-77.0516387
740 5TH ST NW|Washington, DC 20001|38.89873499999999|-77.01921879999999
707 G ST NW|Washington, DC 20001|38.8985863|-77.02225349999999
1700 17TH ST NW|Washington, DC 20011|38.91285450000001|-77.0387018
617 NEW YORK AVE NW|Washington, DC 20001|38.9035457|-77.02063559999999
713 H ST NW|Washington, DC 20001|38.900051|-77.02255
801 9TH ST NW|WASHINGTON, DC 20001|38.90034199999999|-77.02354799999999
2116 F ST NW|Washington, DC 20001|38.896949|-77.047504
1235 NEW YORK AVE NW|Washington, DC 20001|38.900616|-77.02932899999999
601 F ST NW|WASHINGTON, DC 20001|38.8980058|-77.0210022
1015 7th ST NW 1/2|WASHINGTON, DC 20001|38.903508|-77.021602
1239 9th ST NW|WASHINGTON, DC 20001|38.906728|-77.023686
2328 GEORGIA AVE NW|Washington, DC 20001|38.9205796|-77.0220223
2218 18TH ST NW|Washington, DC 20009|38.91926730000001|-77.0418066
7425 GEORGIA AVE NW|Washington, DC 20001|38.980432|-77.026094
614 E ST NW|WASHINGTON, DC 20004|38.8959409|-77.02117109999999
1740 M ST NW|Washington, DC 20036|38.9056337|-77.0400042
3425 CONNECTICUT AVE NW|Washington, DC 20008|38.935166|-77.057755
2007 1ST ST NW|Washington, DC 20001|38.917294|-77.011878
746 6TH ST NW|Washington, DC 20001|38.89957800000001|-77.020209
748 6TH ST NW|Washington, DC 20001|38.899622|-77.02020999999999
2016 9TH ST NW|WASHINGTON, DC 20001|38.917518|-77.02427399999999
1724 CONNECTICUT AVE NW|Washington, DC 20009|38.91336|-77.046013
1773 COLUMBIA RD NW|Washington, DC 20009|38.923555|-77.042046
701 HOWARD RD SE|WASHINGTON, DC 20020|38.863988|-76.998926
523 8TH ST SE|Washington, DC 20003|38.882024|-76.9953419
3500 CONNECTICUT AVE NW|Washington, DC 20008|38.9357734|-77.05887140000002
800 CONNECTICUT AVE NW|Washington, DC 20008|38.9003827|-77.0383636
601 F ST NW SPC 105|Washington, DC 20001|38.8980058|-77.0210022
1647 20TH ST NW|Washington, DC 20009|38.9126199|-77.04480869999999
1733 N ST NW|Washington, DC 20036|38.9073764|-77.0397196
2820 GEORGIA AVE NW|Washington, DC 20001|38.926708|-77.02318
1382 EAST CAPITOL ST NE|Washington, DC 20003|38.8898152|-76.9859214
500 5TH ST NW|Washington, DC 20001|38.8968289|-77.019245
1543 NEW JERSEY AVE NW|Washington, DC 20001|38.91091|-77.01639290000001
2226 18TH ST NW|Washington, DC 20009|38.919489|-77.04188599999999
3419 CONNECTICUT AVE NW|Washington, DC 20008|38.93501699999999|-77.057669
1401 MARYLAND AVE NE|Washington, DC 20003|38.899128|-76.985028
2701 NAYLOR RD SE|WASHINGTON, DC 20020|38.8592814|-76.9684138
700 PENNSYLVANIA AVE NW|Washington, DC 20001|38.892319|-77.022893
5329 GEORGIA AVE NW|Washington, DC 20011|38.9547011|-77.02751359999999
751 8TH ST SE|Washington, DC 20003|38.879565|-76.995237
655 15TH ST NW|Washington, DC 20005|38.898011|-77.0336201
1317 CONNECTICUT AVE NW|Washington, DC 20036|38.9077892|-77.04213250000001
441 NEW JERSEY AVE NW|Washington, DC 20001|38.896003|-77.01071999999999
709 D ST NW|WASHINGTON, DC 20004|38.89502600000001|-77.022516
801 E ST NW|WASHINGTON, DC 20001|38.8962902|-77.0232336
1005 U ST NW|Washington, DC 20001|38.9172023|-77.02624639999999
3502 12TH ST NE|Washington, DC 20017|38.932752|-76.991209
2827 GEORGIA AVE NW|Washington, DC 20001|38.9265984|-77.0227199
673 H ST NW|WASHINGTON, DC 20001|38.8998296|-77.0214888
